fecha,real,lstm,gru,arima,error_lstm,error_gru,error_arima,dir_lstm,dir_gru,dir_arima,in_sample
2016-11-15,8687.1,8733.53,8659.29,8666.15,46.43,27.81,20.95,1,1,1,True
2016-11-16,8638.5,8698.0,8681.42,8719.28,59.5,42.92,80.78,0,1,0,True
2016-11-17,8718.0,8668.61,8656.95,8672.25,49.39,61.05,45.75,1,1,1,True
2016-11-18,8622.9,8666.79,8694.25,8737.11,43.89,71.35,114.21,1,1,0,True
2016-11-21,8614.6,8657.65,8649.62,8606.29,43.05,35.02,8.31,0,0,1,True
2016-11-22,8651.5,8645.55,8618.88,8621.15,5.95,32.62,30.35,1,1,1,True
2016-11-23,8627.5,8643.15,8637.41,8651.75,15.65,9.91,24.25,1,1,0,True
2016-11-24,8657.2,8640.63,8632.7,8622.45,16.57,24.5,34.75,1,1,0,True
2016-11-25,8674.4,8645.32,8646.91,8675.95,29.08,27.49,1.55,0,0,1,True
2016-11-28,8619.3,8656.26,8665.44,8670.52,36.96,46.14,51.22,1,1,1,True
2016-11-29,8667.0,8655.41,8634.44,8610.34,11.59,32.56,56.66,1,1,0,True
2016-11-30,8688.2,8659.71,8650.97,8672.31,28.49,37.23,15.89,0,0,1,True
2016-12-01,8669.2,8670.09,8677.44,8684.06,0.89,8.24,14.86,1,1,1,True
2016-12-02,8607.1,8676.69,8673.28,8669.66,69.59,66.18,62.56,0,0,0,True
2016-12-05,8664.7,8666.0,8626.25,8602.43,1.3,38.45,62.27,1,1,0,True
2016-12-06,8893.3,8662.12,8646.03,8663.57,231.18,247.27,229.73,0,0,0,True
2016-12-07,8960.4,8713.41,8815.36,8912.08,246.99,145.04,48.32,0,0,1,True
2016-12-08,9145.4,8794.86,8930.18,8960.99,350.54,215.22,184.41,0,0,1,True
2016-12-09,9169.6,8914.63,9081.88,9144.01,254.97,87.72,25.59,0,0,0,True
2016-12-12,9186.4,9031.78,9153.08,9121.62,154.62,33.32,64.78,0,0,0,True
2016-12-13,9331.3,9125.36,9180.14,9140.09,205.94,151.16,191.21,0,0,0,True
2016-12-14,9218.4,9219.21,9286.86,9311.06,0.81,68.46,92.66,1,1,1,True
2016-12-15,9340.8,9265.75,9257.26,9175.34,75.05,83.54,165.46,1,1,0,True
2016-12-16,9412.8,9306.23,9315.39,9340.84,106.57,97.41,71.96,0,0,1,True
2016-12-19,9336.7,9350.0,9395.62,9398.52,13.3,58.92,61.82,1,1,1,True
2016-12-20,9407.9,9367.33,9372.61,9323.16,40.57,35.29,84.74,1,1,0,True
2016-12-21,9371.7,9383.74,9399.66,9408.47,12.04,27.96,36.77,1,1,0,True
2016-12-22,9333.6,9387.2,9393.91,9344.18,53.6,60.31,10.58,0,0,1,True
2016-12-23,9367.7,9374.7,9363.7,9331.93,7.0,4.0,35.77,1,1,0,True
2016-12-27,9376.6,9364.92,9374.19,9370.69,11.67,2.41,5.91,0,1,1,True
2016-12-28,9344.9,9360.54,9388.44,9374.44,15.64,43.54,29.54,1,0,1,True
2016-12-29,9327.1,9352.61,9371.75,9351.44,25.51,44.66,24.34,0,0,0,True
2016-12-30,9352.1,9340.97,9350.67,9326.75,11.13,1.43,25.35,1,1,0,True
2017-01-03,9494.7,9336.11,9361.0,9348.51,158.59,133.7,146.19,0,1,0,True
2017-01-04,9462.9,9368.28,9459.01,9507.99,94.62,3.89,45.09,1,1,0,True
2017-01-05,9488.2,9403.99,9478.11,9463.54,84.21,10.09,24.66,0,1,1,True
2017-01-06,9515.9,9439.66,9489.28,9484.11,76.24,26.62,31.79,0,1,0,True
2017-01-09,9492.8,9473.89,9512.27,9494.02,18.91,19.47,1.22,1,1,1,True
2017-01-10,9452.0,9494.57,9507.57,9476.96,42.57,55.57,24.96,0,0,1,True
2017-01-11,9408.6,9494.79,9477.35,9449.57,86.19,68.75,40.97,0,0,1,True
2017-01-12,9407.4,9475.08,9438.36,9400.51,67.68,30.96,6.89,0,0,1,True
2017-01-13,9511.6,9449.71,9425.25,9409.84,61.89,86.35,101.76,1,1,1,True
2017-01-16,9410.0,9450.71,9490.75,9529.18,40.71,80.75,119.18,1,1,0,True
2017-01-17,9394.9,9440.76,9453.59,9411.9,45.86,58.69,17.0,0,0,0,True
2017-01-18,9386.2,9424.55,9418.27,9398.43,38.35,32.07,12.23,0,0,0,True
2017-01-19,9379.1,9407.08,9404.29,9375.75,27.98,25.19,3.35,0,0,1,True
2017-01-20,9380.1,9391.39,9398.09,9380.03,11.29,17.99,0.07,1,1,1,True
2017-01-23,9304.8,9380.4,9396.65,9398.63,75.6,91.85,93.83,0,0,0,True
2017-01-24,9387.2,9357.17,9347.16,9305.03,30.03,40.04,82.17,1,1,1,True
2017-01-25,9549.3,9352.22,9379.28,9396.21,197.08,170.02,153.09,0,0,1,True
2017-01-26,9512.8,9394.08,9503.01,9558.35,118.72,9.79,45.55,1,1,0,True
2017-01-27,9504.1,9440.85,9526.32,9511.12,63.25,22.22,7.02,1,0,1,True
2017-01-30,9361.3,9477.92,9514.46,9497.82,116.62,153.16,136.52,1,0,1,True
2017-01-31,9315.2,9469.67,9418.91,9317.6,154.47,103.71,2.4,0,0,1,True
2017-02-01,9330.8,9431.1,9352.7,9302.34,100.3,21.9,28.46,1,1,0,True
2017-02-02,9406.4,9389.78,9347.32,9349.47,16.62,59.08,56.93,1,1,1,True
2017-02-03,9462.7,9373.09,9400.18,9439.95,89.61,62.52,22.75,0,0,1,True
2017-02-06,9357.3,9384.45,9455.95,9489.43,27.15,98.65,132.13,1,1,0,True
2017-02-07,9331.5,9382.82,9403.67,9347.33,51.32,72.17,15.83,0,0,1,True
2017-02-08,9329.7,9369.83,9358.56,9319.0,40.13,28.86,10.7,0,0,1,True
2017-02-09,9438.4,9354.04,9346.87,9317.61,84.36,91.53,120.79,1,1,0,True
2017-02-10,9378.1,9365.18,9417.81,9454.36,12.92,39.71,76.26,1,1,0,True
2017-02-13,9484.1,9372.99,9408.84,9388.17,111.11,75.26,95.93,0,1,1,True
2017-02-14,9510.2,9401.82,9462.5,9485.61,108.38,47.7,24.59,0,0,1,True
2017-02-15,9584.1,9440.25,9505.05,9488.58,143.85,79.05,95.52,0,0,0,True
2017-02-16,9554.7,9491.64,9563.79,9571.58,63.06,9.09,16.88,1,1,1,True
2017-02-17,9500.3,9530.99,9565.99,9537.42,30.69,65.69,37.12,1,0,1,True
2017-02-20,9526.6,9543.31,9526.28,9474.99,16.71,0.32,51.61,1,1,0,True
2017-02-21,9561.0,9545.69,9528.59,9516.58,15.31,32.41,44.42,1,1,0,True
2017-02-22,9477.2,9550.16,9557.95,9559.26,72.96,80.75,82.06,1,1,1,True
2017-02-23,9493.4,9535.07,9515.46,9483.24,41.67,22.06,10.16,1,1,1,True
2017-02-24,9453.5,9517.48,9503.46,9500.27,63.98,49.96,46.77,0,0,0,True
2017-02-27,9464.3,9493.28,9479.22,9446.38,28.98,14.92,17.92,1,1,0,True
2017-02-28,9555.5,9473.72,9476.4,9475.39,81.78,79.1,80.11,1,1,1,True
2017-03-01,9751.5,9481.51,9536.04,9572.57,269.99,215.46,178.93,0,0,1,True
2017-03-02,9716.0,9545.5,9686.28,9755.79,170.5,29.72,39.79,1,1,0,True
2017-03-03,9798.5,9614.16,9718.55,9696.82,184.34,79.95,101.68,0,1,0,True
2017-03-06,9804.1,9689.09,9766.79,9768.86,115.01,37.31,35.24,0,0,0,True
2017-03-07,9801.7,9751.62,9791.93,9754.93,50.08,9.77,46.77,1,1,1,True
2017-03-08,9850.5,9793.53,9797.81,9771.54,56.97,52.69,78.96,0,0,0,True
2017-03-09,9998.4,9827.01,9830.87,9842.83,171.39,167.53,155.57,0,0,0,True
2017-03-10,10006.4,9882.33,9940.54,9987.21,124.07,65.86,19.19,0,0,0,True
2017-03-13,9995.9,9936.78,9988.11,9991.49,59.12,7.79,4.41,1,1,1,True
2017-03-14,9905.1,9975.77,9988.09,9973.57,70.68,82.99,68.47,1,1,1,True
2017-03-15,9983.2,9977.31,9927.58,9866.91,5.89,55.62,116.29,1,1,0,True
2017-03-16,10168.0,9978.25,9955.19,9965.44,189.75,212.81,202.56,0,0,0,True
2017-03-17,10245.8,10020.65,10094.26,10177.67,225.15,151.54,68.13,0,0,1,True
2017-03-20,10214.0,10090.77,10197.0,10236.9,123.23,17.0,22.9,1,1,1,True
2017-03-21,10211.9,10150.95,10201.4,10186.34,60.95,10.5,25.56,1,1,1,True
2017-03-22,10229.3,10191.93,10193.01,10167.15,37.37,36.29,62.15,0,0,0,True
2017-03-23,10324.9,10218.67,10205.28,10197.61,106.23,119.62,127.3,0,0,0,True
2017-03-24,10309.4,10254.16,10274.84,10320.95,55.24,34.56,11.55,1,1,1,True
2017-03-27,10302.9,10281.75,10292.68,10301.62,21.15,10.22,1.28,1,1,1,True
2017-03-28,10389.0,10297.63,10287.26,10291.77,91.37,101.74,97.23,0,0,0,True
2017-03-29,10367.6,10323.82,10340.18,10377.73,43.78,27.42,10.13,1,1,1,True
2017-03-30,10405.9,10343.73,10350.72,10358.6,62.18,55.18,47.3,0,0,0,True
2017-03-31,10462.9,10364.84,10373.01,10397.2,98.06,89.89,65.7,0,0,0,True
2017-04-03,10325.3,10394.66,10419.21,10465.05,69.36,93.91,139.75,1,1,0,True
2017-04-04,10361.2,10390.16,10348.45,10313.32,28.96,12.75,47.88,1,1,0,True
2017-04-05,10402.7,10378.74,10336.95,10353.82,23.96,65.75,48.88,1,0,0,True
2017-04-06,10518.9,10375.87,10369.86,10410.95,143.03,149.04,107.95,0,0,1,True
2017-04-07,10529.0,10404.2,10457.83,10540.65,124.8,71.17,11.65,0,0,1,True
2017-04-10,10437.7,10443.2,10495.4,10517.74,5.5,57.7,80.04,1,1,1,True
2017-04-11,10416.3,10457.74,10441.77,10422.41,41.44,25.47,6.11,0,0,1,True
2017-04-12,10360.5,10452.74,10404.1,10409.08,92.24,43.6,48.58,0,1,1,True
2017-04-13,10326.1,10426.71,10362.23,10367.77,100.61,36.13,41.67,0,0,0,True
2017-04-18,10264.5,10388.58,10326.78,10322.71,124.08,62.28,58.21,0,0,1,True
2017-04-19,10370.3,10339.06,10276.25,10252.1,31.24,94.05,118.2,1,1,0,True
2017-04-20,10372.5,10319.52,10325.4,10376.96,52.98,47.1,4.46,0,0,1,True
2017-04-21,10377.0,10319.08,10351.87,10374.55,57.92,25.13,2.45,0,0,1,True
2017-04-24,10766.8,10329.26,10356.91,10373.89,437.54,409.89,392.91,0,0,0,True
2017-04-25,10783.1,10432.18,10606.07,10779.57,350.92,177.03,3.53,0,0,1,True
2017-04-26,10763.4,10559.77,10720.33,10794.87,203.64,43.07,31.47,1,1,0,True
2017-04-27,10683.9,10666.31,10723.48,10768.01,17.6,39.58,84.11,1,1,0,True
2017-04-28,10715.8,10720.51,10667.97,10657.01,4.71,47.83,58.79,1,0,0,True
2017-05-02,10820.3,10744.59,10672.56,10739.63,75.71,147.74,80.67,1,0,1,True
2017-05-03,10837.0,10772.01,10751.44,10829.63,64.99,85.56,7.37,0,0,1,True
2017-05-04,11012.9,10797.42,10793.12,10838.95,215.48,219.78,173.95,0,0,1,True
2017-05-05,11135.4,10856.08,10912.31,11014.93,279.32,223.09,120.47,0,0,1,True
2017-05-08,11096.3,10944.79,11036.9,11144.65,151.51,59.4,48.35,1,1,0,True
2017-05-09,11049.2,11018.06,11050.16,11098.48,31.14,0.96,49.28,1,1,0,True
2017-05-10,11034.8,11056.26,11014.57,11038.1,21.46,20.23,3.3,0,1,1,True
2017-05-11,10861.4,11065.02,10995.37,11047.24,203.62,133.97,185.84,0,1,0,True
2017-05-12,10897.0,11017.9,10883.94,10853.05,120.9,13.06,43.95,1,1,0,True
2017-05-15,10957.8,10962.24,10862.79,10899.92,4.44,95.01,57.88,1,0,1,True
2017-05-16,10982.4,10928.76,10906.24,10960.89,53.64,76.16,21.51,0,0,1,True
2017-05-17,10786.1,10918.78,10938.17,10994.49,132.68,152.07,208.39,1,1,0,True
2017-05-18,10684.9,10876.96,10817.52,10755.46,192.06,132.62,70.56,0,0,1,True
2017-05-19,10835.4,10807.06,10699.32,10675.12,28.34,136.08,160.28,1,1,0,True
2017-05-22,10793.4,10774.98,10763.63,10857.34,18.42,29.77,63.94,1,1,0,True
2017-05-23,10916.3,10758.47,10774.99,10795.95,157.83,141.31,120.35,0,0,1,True
2017-05-24,10907.4,10782.27,10844.45,10913.93,125.13,62.95,6.53,1,1,1,True
2017-05-25,10937.7,10818.25,10865.99,10889.75,119.45,71.71,47.95,0,0,0,True
2017-05-26,10904.2,10859.63,10885.98,10950.06,44.57,18.22,45.86,1,1,0,True
2017-05-29,10884.0,10886.82,10872.74,10893.48,2.82,11.26,9.48,1,1,1,True
2017-05-30,10876.9,10896.64,10853.73,10892.75,19.74,23.17,15.85,0,1,0,True
2017-05-31,10880.0,10894.22,10844.48,10876.05,14.22,35.52,3.95,1,0,0,True
2017-06-01,10881.0,10886.93,10845.17,10884.38,5.93,35.83,3.38,1,0,1,True
2017-06-02,10905.9,10878.83,10846.59,10878.72,27.07,59.31,27.18,0,0,0,True
2017-06-05,10884.7,10877.67,10862.39,10906.11,7.03,22.31,21.41,1,1,0,True
2017-06-06,10879.7,10874.91,10854.92,10882.37,4.79,24.78,2.67,1,1,1,True
2017-06-07,10871.7,10870.84,10846.56,10878.88,0.86,25.14,7.18,1,1,1,True
2017-06-08,10953.1,10865.19,10839.49,10870.82,87.91,113.61,82.28,0,0,0,True
2017-06-09,10978.3,10878.93,10889.71,10962.16,99.37,88.59,16.14,0,0,1,True
2017-06-12,10842.4,10904.47,10927.13,10978.26,62.07,84.73,135.86,1,1,1,True
2017-06-13,10882.1,10898.37,10848.78,10829.41,16.27,33.32,52.69,1,1,0,True
2017-06-14,10775.8,10888.2,10838.64,10882.25,112.4,62.84,106.45,0,1,0,True
2017-06-15,10699.6,10853.56,10778.5,10779.43,153.96,78.9,79.84,0,0,0,True
2017-06-16,10759.4,10797.63,10704.2,10703.2,38.23,55.2,56.2,1,1,1,True
2017-06-19,10848.9,10758.07,10718.21,10751.88,90.83,130.69,97.02,0,0,0,True
2017-06-20,10746.1,10755.74,10788.34,10868.74,9.64,42.24,122.64,1,1,0,True
2017-06-21,10740.7,10747.94,10746.13,10730.7,7.24,5.43,10.0,0,0,1,True
2017-06-22,10709.9,10738.74,10715.27,10730.69,28.84,5.36,20.79,1,1,1,True
2017-06-23,10630.8,10724.18,10690.43,10712.15,93.38,59.63,81.35,0,1,0,True
2017-06-26,10696.6,10692.42,10633.03,10642.83,4.18,63.57,53.77,1,1,1,True
2017-06-27,10647.9,10675.13,10653.26,10692.01,27.23,5.36,44.11,1,1,1,True
2017-06-28,10702.7,10657.34,10636.56,10647.89,45.36,66.14,54.81,1,0,0,True
2017-06-29,10531.1,10656.22,10659.64,10703.65,125.12,128.54,172.55,1,1,0,True
2017-06-30,10444.5,10623.8,10561.28,10518.99,179.3,116.78,74.49,0,0,1,True
2017-07-03,10604.2,10564.45,10461.43,10448.76,39.75,142.77,155.44,1,1,1,True
2017-07-04,10566.7,10542.54,10535.49,10610.62,24.16,31.21,43.92,1,1,0,True
2017-07-05,10523.6,10534.47,10552.18,10577.3,10.87,28.59,53.7,1,1,0,True
2017-07-06,10498.4,10525.23,10517.28,10506.21,26.83,18.88,7.81,0,1,1,True
2017-07-07,10488.8,10512.15,10485.21,10485.87,23.35,3.59,2.93,0,1,1,True
2017-07-10,10509.5,10498.24,10471.32,10504.98,11.26,38.18,4.52,1,0,1,True
2017-07-11,10449.1,10491.98,10482.25,10508.49,42.88,33.15,59.39,1,1,1,True
2017-07-12,10560.4,10476.95,10448.57,10444.39,83.45,111.83,116.01,1,0,0,True
2017-07-13,10658.3,10486.91,10503.44,10560.3,171.39,154.86,98.0,0,0,0,True
2017-07-14,10655.1,10528.88,10593.35,10658.76,126.22,61.75,3.66,1,1,0,True
2017-07-17,10651.2,10575.86,10620.41,10657.89,75.34,30.79,6.69,1,1,0,True
2017-07-18,10524.5,10613.87,10618.95,10639.83,89.37,94.45,115.33,1,1,1,True
2017-07-19,10588.1,10609.78,10537.48,10527.1,21.68,50.62,61.0,1,1,1,True
2017-07-20,10564.8,10601.18,10546.98,10598.97,36.38,17.82,34.17,0,1,0,True
2017-07-21,10426.6,10586.37,10547.41,10566.0,159.77,120.81,139.4,0,1,0,True
2017-07-24,10446.5,10539.79,10455.36,10429.79,93.29,8.86,16.71,1,1,1,True
2017-07-25,10523.4,10493.17,10428.92,10428.01,30.23,94.48,95.39,1,0,0,True
2017-07-26,10575.4,10474.41,10478.86,10533.86,100.99,96.54,41.54,0,0,1,True
2017-07-27,10603.4,10484.97,10533.14,10581.35,118.43,70.26,22.05,0,0,1,True
2017-07-28,10536.1,10513.79,10564.92,10584.9,22.31,28.82,48.8,1,1,1,True
2017-07-31,10502.2,10529.71,10528.88,10528.45,27.51,26.68,26.25,1,1,1,True
2017-08-01,10586.7,10528.58,10490.41,10509.3,58.12,96.29,77.4,1,0,1,True
2017-08-02,10513.9,10539.17,10535.24,10597.14,25.27,21.34,83.24,1,1,0,True
2017-08-03,10549.1,10535.98,10511.83,10516.62,13.12,37.27,32.48,1,0,1,True
2017-08-04,10658.4,10535.14,10517.27,10548.91,123.26,141.13,109.49,0,0,0,True
2017-08-07,10676.5,10560.57,10593.45,10646.32,115.93,83.05,30.18,0,0,0,True
2017-08-08,10734.7,10596.68,10635.54,10687.65,138.02,99.16,47.05,0,0,1,True
2017-08-09,10596.0,10643.17,10680.37,10723.16,47.17,84.37,127.16,1,1,1,True
2017-08-10,10450.0,10651.97,10607.33,10580.66,201.97,157.33,130.66,0,0,1,True
2017-08-11,10282.9,10607.41,10480.3,10466.62,324.51,197.4,183.72,0,0,0,True
2017-08-14,10461.2,10509.11,10332.42,10281.23,47.91,128.78,179.97,1,1,0,True
2017-08-15,10481.5,10448.1,10399.8,10504.95,33.4,81.7,23.45,0,0,1,True
2017-08-16,10544.3,10422.51,10455.11,10464.16,121.79,89.19,80.14,0,0,0,True
2017-08-17,10443.8,10434.15,10502.5,10539.63,9.65,58.7,95.83,1,1,1,True
2017-08-18,10385.7,10438.3,10450.17,10394.46,52.6,64.47,8.76,1,0,1,True
2017-08-21,10360.2,10425.47,10386.97,10410.44,65.27,26.77,50.24,0,0,0,True
2017-08-22,10409.8,10402.12,10353.58,10364.75,7.68,56.22,45.05,1,0,1,True
2017-08-23,10338.1,10390.63,10378.92,10431.89,52.53,40.82,93.79,1,1,0,True
2017-08-24,10357.4,10370.95,10345.47,10327.74,13.55,11.93,29.66,1,1,0,True
2017-08-25,10345.3,10356.49,10338.47,10356.63,11.19,6.83,11.33,1,1,1,True
2017-08-28,10285.9,10345.07,10332.25,10338.79,59.17,46.35,52.89,1,1,1,True
2017-08-29,10192.6,10324.2,10291.53,10297.8,131.6,98.93,105.2,0,0,0,True
2017-08-30,10245.8,10282.41,10214.99,10186.61,36.61,30.81,59.19,1,1,0,True
2017-08-31,10299.5,10252.41,10221.96,10259.24,47.09,77.54,40.26,1,0,1,True
2017-09-01,10325.5,10246.97,10267.84,10303.57,78.53,57.66,21.93,0,0,1,True
2017-09-04,10243.2,10260.48,10299.64,10320.7,17.28,56.44,77.5,1,1,1,True
2017-09-05,10179.8,10261.41,10253.25,10222.94,81.61,73.45,43.14,0,0,1,True
2017-09-06,10131.0,10242.04,10190.38,10185.84,111.04,59.38,54.84,0,0,0,True
2017-09-07,10124.9,10206.39,10140.54,10142.78,81.49,15.64,17.88,0,0,0,True
2017-09-08,10129.6,10169.59,10123.14,10140.7,39.99,6.46,11.1,1,0,1,True
2017-09-11,10322.6,10141.5,10122.95,10128.19,181.1,199.65,194.41,1,0,0,True
2017-09-12,10336.2,10167.91,10246.19,10325.33,168.29,90.01,10.87,0,0,1,True
2017-09-13,10371.0,10217.42,10304.85,10316.64,153.58,66.15,54.36,0,0,0,True
2017-09-14,10361.1,10275.17,10334.97,10361.27,85.93,26.13,0.17,1,1,1,True
2017-09-15,10317.4,10321.8,10337.52,10343.65,4.4,20.11,26.25,1,1,1,True
2017-09-18,10338.4,10342.66,10310.32,10332.13,4.25,28.08,6.27,1,0,1,True
2017-09-19,10378.4,10351.12,10314.5,10340.88,27.28,63.9,37.52,1,0,1,True
2017-09-20,10292.1,10360.4,10346.37,10382.48,68.3,54.27,90.39,1,1,0,True
2017-09-21,10297.0,10347.63,10303.22,10291.5,50.63,6.22,5.5,1,1,0,True
2017-09-22,10305.0,10328.09,10283.97,10298.58,23.09,21.03,6.42,1,0,1,True
2017-09-25,10216.5,10311.19,10287.64,10308.93,94.69,71.14,92.43,0,1,0,True
2017-09-26,10189.6,10278.86,10233.94,10227.05,89.26,44.34,37.45,0,0,0,True
2017-09-27,10368.9,10240.42,10192.63,10196.92,128.48,176.27,171.98,1,1,1,True
2017-09-28,10328.5,10248.74,10296.91,10379.69,79.76,31.59,51.19,1,1,0,True
2017-09-29,10381.5,10268.13,10318.07,10316.24,113.37,63.43,65.26,0,0,0,True
2017-10-02,10255.7,10301.05,10345.09,10366.57,45.35,89.39,110.87,1,1,1,True
2017-10-03,10257.5,10304.5,10275.72,10241.33,47.0,18.22,16.17,1,1,0,True
2017-10-04,9964.9,10293.98,10246.27,10273.04,329.08,281.37,308.14,0,1,0,True
2017-10-05,10214.7,10212.29,10057.36,9987.18,2.41,157.34,227.52,1,1,1,True
2017-10-06,10185.5,10172.36,10140.2,10230.72,13.14,45.3,45.22,1,1,0,True
2017-10-09,10236.0,10153.92,10179.31,10222.48,82.08,56.69,13.52,0,0,1,True
2017-10-10,10142.3,10161.61,10210.25,10210.89,19.31,67.95,68.59,1,1,1,True
2017-10-11,10278.4,10158.95,10158.0,10149.01,119.45,120.4,129.39,1,1,1,True
2017-10-12,10275.9,10183.6,10220.79,10249.59,92.3,55.11,26.32,1,1,1,True
2017-10-13,10258.0,10215.24,10253.99,10283.3,42.76,4.01,25.3,1,1,0,True
2017-10-16,10181.4,10239.25,10247.16,10233.36,57.85,65.76,51.96,1,1,1,True
2017-10-17,10216.8,10236.83,10192.56,10191.07,20.03,24.24,25.73,1,1,1,True
2017-10-18,10273.4,10230.45,10195.1,10216.37,42.95,78.3,57.03,1,0,0,True
2017-10-19,10197.5,10236.19,10240.05,10281.12,38.69,42.55,83.62,1,1,0,True
2017-10-20,10222.7,10228.73,10208.21,10196.15,6.03,14.49,26.55,1,1,0,True
2017-10-23,10161.4,10222.41,10204.51,10218.51,61.01,43.11,57.11,1,1,1,True
2017-10-24,10205.7,10203.85,10169.14,10176.14,1.85,36.56,29.56,1,1,1,True
2017-10-25,10153.3,10193.77,10182.66,10200.71,40.47,29.36,47.41,1,1,1,True
2017-10-26,10347.8,10177.89,10159.03,10171.0,169.91,188.77,176.8,1,1,1,True
2017-10-27,10197.5,10207.38,10270.66,10323.89,9.88,73.16,126.39,1,1,1,True
2017-10-30,10446.0,10217.31,10224.05,10214.28,228.69,221.95,231.72,1,1,1,True
2017-10-31,10523.5,10273.03,10348.42,10376.45,250.47,175.08,147.05,0,0,0,True
2017-11-01,10506.7,10355.55,10459.38,10530.72,151.15,47.32,24.02,1,1,0,True
2017-11-02,10457.8,10428.45,10478.44,10440.71,29.35,20.64,17.09,1,1,1,True
2017-11-03,10357.8,10469.11,10444.65,10453.89,111.31,86.85,96.09,0,1,1,True
2017-11-06,10316.5,10462.03,10369.48,10357.14,145.53,52.98,40.64,0,0,1,True
2017-11-07,10230.7,10423.9,10318.78,10331.95,193.2,88.08,101.25,0,0,0,True
2017-11-08,10228.7,10359.23,10252.22,10263.52,130.53,23.52,34.82,0,0,0,True
2017-11-09,10141.1,10295.55,10226.93,10245.69,154.45,85.83,104.59,0,1,0,True
2017-11-10,10092.7,10226.29,10166.05,10173.24,133.59,73.35,80.54,0,0,0,True
2017-11-13,10049.9,10159.09,10109.47,10103.85,109.18,59.57,53.95,0,0,0,True
2017-11-14,9990.4,10098.58,10064.15,10075.88,108.18,73.75,85.48,0,0,0,True
2017-11-15,10013.9,10041.91,10011.69,10005.19,28.01,2.21,8.71,1,1,1,True
2017-11-16,10088.7,10005.44,10007.77,10024.27,83.26,80.93,64.43,0,0,1,True
2017-11-17,10010.4,10004.96,10058.44,10094.07,5.44,48.04,83.67,1,1,0,True
2017-11-20,10025.5,10004.44,10027.49,10015.44,21.06,1.99,10.06,0,1,1,True
2017-11-21,9993.4,10008.37,10016.48,10016.97,14.97,23.08,23.57,1,1,1,True
2017-11-22,10013.9,10006.63,9996.78,10005.75,7.27,17.12,8.15,1,1,1,True
2017-11-23,10032.8,10007.63,10002.78,10006.82,25.17,30.02,25.98,0,0,0,True
2017-11-24,10053.5,10014.11,10019.54,10040.06,39.39,33.96,13.44,0,0,1,True
2017-11-27,10063.1,10026.48,10038.28,10047.12,36.62,24.82,15.98,0,0,0,True
2017-11-28,10144.4,10041.01,10050.02,10060.08,103.39,94.38,84.32,0,0,0,True
2017-11-29,10267.7,10071.94,10105.14,10131.6,195.76,162.56,136.1,0,0,0,True
2017-11-30,10211.0,10131.46,10206.57,10252.24,79.54,4.43,41.24,1,1,1,True
2017-12-01,10085.0,10177.91,10206.16,10199.4,92.91,121.16,114.4,1,1,1,True
2017-12-04,10208.6,10178.95,10114.11,10076.75,29.65,94.49,131.85,1,1,0,True
2017-12-05,10211.3,10186.13,10158.95,10206.34,25.17,52.35,4.96,0,0,0,True
2017-12-06,10184.0,10194.45,10193.16,10219.84,10.45,9.16,35.84,1,1,0,True
2017-12-07,10262.6,10194.75,10181.56,10170.24,67.85,81.04,92.36,1,0,0,True
2017-12-08,10321.1,10208.85,10222.9,10261.08,112.25,98.2,60.02,0,0,0,True
2017-12-11,10306.9,10239.39,10280.48,10305.92,67.51,26.42,0.98,1,1,1,True
2017-12-12,10288.3,10267.47,10290.11,10292.94,20.83,1.81,4.64,1,1,1,True
2017-12-13,10260.5,10283.83,10276.03,10283.01,23.33,15.53,22.51,1,1,1,True
2017-12-14,10176.5,10284.51,10253.54,10259.89,108.01,77.04,83.39,0,1,1,True
2017-12-15,10150.4,10258.23,10193.45,10185.5,107.83,43.05,35.09,0,0,0,True
2017-12-18,10244.1,10218.99,10154.45,10164.23,25.11,89.65,79.87,1,1,1,True
2017-12-19,10234.3,10203.6,10205.16,10251.0,30.7,29.14,16.7,1,1,0,True
2017-12-20,10207.7,10200.57,10222.83,10238.08,7.13,15.13,30.38,1,1,0,True
2017-12-21,10304.6,10198.26,10204.26,10207.2,106.34,100.34,97.4,0,0,0,True
2017-12-22,10182.0,10219.3,10257.07,10295.96,37.3,75.07,113.96,1,1,1,True
2017-12-27,10165.2,10218.84,10204.06,10185.94,53.64,38.86,20.74,0,0,0,True
2017-12-28,10093.1,10204.86,10163.99,10164.02,111.76,70.89,70.92,0,1,1,True
2017-12-29,10043.9,10171.22,10109.64,10121.75,127.32,65.74,77.85,0,0,0,True
2018-01-02,10079.1,10124.64,10059.55,10052.82,45.54,19.55,26.28,1,1,1,True
2018-01-03,10116.0,10090.38,10066.39,10103.13,25.62,49.61,12.87,1,0,1,True
2018-01-04,10314.4,10078.06,10096.99,10122.41,236.34,217.41,191.99,0,0,1,True
2018-01-05,10411.4,10124.4,10233.44,10291.53,287.0,177.96,119.87,0,0,0,True
2018-01-08,10398.4,10210.66,10347.81,10387.61,187.74,50.59,10.79,1,1,1,True
2018-01-09,10426.5,10294.01,10370.14,10356.06,132.49,56.36,70.44,0,0,0,True
2018-01-10,10428.3,10364.03,10387.48,10390.22,64.27,40.82,38.07,0,0,0,True
2018-01-11,10435.2,10412.19,10398.84,10397.82,23.01,36.36,37.38,0,0,0,True
2018-01-12,10462.4,10440.18,10408.74,10418.66,22.22,53.66,43.74,1,0,0,True
